key,first_category_id,sales_tier,stockout_tier,fit_stockout_rate,donors_model_fit,donors_tuning,donors_calibration
12252704,4,low,low,0.13229166666666667,39,10,7
12252774,4,low,low,0.125,41,5,8
12261344,16,mid,high,0.30416666666666664,1,1,0
12261650,10,mid,low,0.09166666666666666,45,8,8
12261810,4,low,low,0.15104166666666666,40,10,10
12261835,28,high,high,0.26458333333333334,37,15,15
12262070,4,high,low,0.159375,42,9,4
12262129,10,mid,high,0.5625,15,8,4
12262541,11,high,mid,0.19895833333333332,32,13,14
12262683,31,mid,high,0.328125,26,11,9
12262763,18,mid,low,0.140625,42,7,5
12264041,4,low,high,0.4479166666666667,27,5,7
12264345,16,low,high,0.375,18,5,8
12264740,29,high,high,0.34375,17,3,2
12264845,24,mid,low,0.15729166666666666,36,1,12
12265093,21,mid,mid,0.16979166666666667,34,8,10
12265559,4,low,low,0.09791666666666667,44,8,8
12265774,4,low,mid,0.175,35,3,6
12266041,4,mid,high,0.3958333333333333,27,7,5
12266422,16,low,mid,0.184375,30,11,2
12266476,20,low,high,0.225,32,8,8
12266694,5,mid,mid,0.21354166666666666,41,14,13
12266764,18,low,low,0.10520833333333333,42,10,6
12266843,4,low,high,0.22604166666666667,35,11,10
12269004,29,high,high,0.234375,21,7,14
12269296,16,mid,mid,0.20208333333333334,23,7,11
12269351,4,low,mid,0.1625,35,4,4
12269387,31,mid,high,0.225,27,8,8
12269489,21,mid,mid,0.18020833333333333,36,10,11
12269554,4,mid,high,0.32083333333333336,22,11,10
12269689,31,low,high,0.29791666666666666,28,7,12
12269740,29,high,high,0.21770833333333334,19,4,1
12269775,4,high,low,0.06458333333333334,51,8,9
12275129,10,mid,high,0.47708333333333336,22,7,4
12275291,16,high,mid,0.2,26,8,7
12275481,24,low,high,0.221875,29,12,9
12275715,10,low,high,0.221875,33,13,10
12299207,4,low,mid,0.20104166666666667,38,8,9
12299291,16,mid,mid,0.20520833333333333,24,6,6
12299386,31,high,low,0.10416666666666667,45,10,6
12303129,10,mid,high,0.4625,24,9,5
12303212,20,high,mid,0.18541666666666667,34,14,11
12303381,28,mid,high,0.225,43,14,15
12303467,5,mid,mid,0.203125,41,15,13
12303476,20,low,high,0.37083333333333335,25,10,10
12303489,21,low,mid,0.18333333333333332,36,14,9
12303491,4,low,low,0.10729166666666666,38,5,7
12303541,11,high,mid,0.184375,38,15,13
12303600,29,low,high,0.409375,13,5,3
12303650,10,low,low,0.07083333333333333,49,10,5
12303763,18,low,low,0.14270833333333333,41,7,7
12303796,4,low,low,0.13020833333333334,42,11,10
12313515,20,mid,low,0.15,38,10,12
12313546,25,high,low,0.1125,40,6,13
12313656,25,low,low,0.1,40,8,5
12313699,30,low,mid,0.18958333333333333,35,12,11
12313834,28,mid,high,0.59375,10,10,9
12316041,4,low,high,0.43125,30,11,2
12316699,30,mid,mid,0.190625,27,13,8
12316705,7,low,low,0.15,29,11,7
12319191,4,high,mid,0.1625,42,11,3
12319716,31,low,mid,0.178125,33,8,9
12319835,28,high,high,0.25,40,15,15
12320219,8,mid,mid,0.17604166666666668,42,9,8
12320291,16,mid,mid,0.215625,31,10,8
12320300,20,high,low,0.15104166666666666,29,7,8
12320634,16,mid,low,0.15625,35,8,7
12320689,31,mid,mid,0.171875,37,12,8
12320806,21,low,low,0.15,34,11,7
12322467,5,low,mid,0.16875,43,11,14
12322620,25,low,mid,0.18645833333333334,43,14,13
12322749,21,high,mid,0.20208333333333334,38,13,10
12325082,24,low,mid,0.17083333333333334,31,5,8
12325108,8,mid,low,0.13125,39,6,1
12325119,20,high,low,0.14375,40,14,12
12325464,0,low,mid,0.18229166666666666,33,9,11
12325554,4,low,high,0.5166666666666667,12,13,11
12327104,20,high,mid,0.16875,37,5,3
12327127,20,mid,mid,0.171875,40,12,14
12329104,20,high,mid,0.1625,37,3,6
12329834,28,low,high,0.6145833333333334,12,12,10
12334041,4,low,high,0.23958333333333334,41,9,3
12334070,4,high,low,0.058333333333333334,46,5,3
12334076,8,mid,mid,0.16666666666666666,36,10,9
12334215,4,high,high,0.3802083333333333,23,13,11
12334387,31,low,high,0.21979166666666666,32,10,10
12334672,10,low,mid,0.18645833333333334,36,12,9
12336011,18,low,mid,0.16666666666666666,41,8,9
12336108,8,low,mid,0.19791666666666666,31,4,0
12336218,8,low,low,0.13541666666666666,43,13,10
12336381,28,low,high,0.2708333333333333,41,15,15
12341191,4,high,high,0.30625,29,6,6
12341215,4,high,high,0.37604166666666666,22,14,9
12342006,20,low,high,0.25729166666666664,24,14,12
12342740,29,mid,mid,0.18645833333333334,24,7,4
12342757,20,low,high,0.5052083333333334,21,9,5
12344006,20,low,high,0.2375,33,13,11
12344122,20,mid,mid,0.165625,37,12,12
12344580,29,high,mid,0.2,21,6,3
12344715,10,low,high,0.21875,38,14,12
12349387,31,mid,low,0.11041666666666666,40,10,9
12349834,28,mid,high,0.7302083333333333,7,1,4
12350011,18,mid,mid,0.16979166666666667,32,9,7
12350194,18,low,mid,0.17083333333333334,32,5,7
12350672,10,low,high,0.21979166666666666,31,11,8
12350704,4,low,low,0.10520833333333333,42,15,6
12357207,4,low,mid,0.196875,34,8,6
12357219,8,low,low,0.146875,39,8,8
12357476,20,low,high,0.30625,30,7,2
12357596,29,high,high,0.2708333333333333,16,6,7
12357758,17,low,mid,0.19895833333333332,36,11,11
12364060,21,low,mid,0.17291666666666666,36,9,7
12364082,24,low,mid,0.17708333333333334,34,9,10
12364200,8,low,high,0.23020833333333332,29,5,7
12364476,20,low,high,0.24166666666666667,33,7,9
12366004,29,high,high,0.2552083333333333,17,8,7
12366060,21,low,mid,0.18645833333333334,32,9,8
12366127,20,high,mid,0.19791666666666666,32,10,14
12366300,20,high,low,0.08958333333333333,41,10,5
12366600,29,low,high,0.36041666666666666,14,6,5
12366694,5,high,mid,0.16875,44,12,13
12372070,4,high,low,0.11979166666666667,46,6,4
12372116,10,mid,low,0.10520833333333333,45,9,8
12372117,4,high,mid,0.184375,41,11,8
12372224,16,mid,high,0.4270833333333333,0,0,0
12372596,29,high,mid,0.18854166666666666,22,6,3
12372802,5,mid,low,0.06145833333333333,55,8,14
12375129,10,mid,high,0.39895833333333336,26,5,1
12376319,3,low,mid,0.18854166666666666,43,14,15
12376699,30,mid,mid,0.17291666666666666,34,10,9
12376763,18,low,mid,0.18645833333333334,32,7,7
12376804,16,mid,mid,0.20520833333333333,32,8,8
12377291,16,mid,high,0.23333333333333334,19,5,7
12377554,4,mid,mid,0.196875,35,14,10
12377699,30,mid,mid,0.18854166666666666,36,12,9
12377716,31,mid,low,0.14479166666666668,35,8,6
12377757,20,low,high,0.45416666666666666,24,4,6
12379077,8,mid,mid,0.20104166666666667,29,9,7
12379116,10,high,low,0.08125,47,7,7
12379363,4,high,mid,0.16145833333333334,41,7,8
12379554,4,mid,high,0.25104166666666666,29,14,12
12379631,16,mid,mid,0.184375,28,7,10
12379686,0,low,mid,0.21354166666666666,23,8,6
12383740,29,high,high,0.3177083333333333,12,3,4
12383760,10,mid,low,0.11770833333333333,40,7,5
12384082,24,low,low,0.14895833333333333,34,13,11
12384296,16,mid,mid,0.19479166666666667,27,9,11
12384804,16,mid,mid,0.18645833333333334,27,1,5
12385116,10,high,low,0.121875,46,9,9
12385769,20,mid,mid,0.18333333333333332,41,14,12
12387006,20,low,mid,0.20625,30,12,12
12387129,10,low,high,0.48125,22,5,1
12387191,4,high,high,0.26875,22,1,6
12387363,4,mid,mid,0.19479166666666667,34,9,3
12387758,17,low,mid,0.18333333333333332,38,13,12
12387775,4,high,low,0.09895833333333333,48,9,7
12388190,4,high,low,0.084375,40,12,8
12388430,7,low,mid,0.16354166666666667,32,7,5
12388635,16,low,mid,0.18333333333333332,26,6,5
12388699,30,mid,high,0.25416666666666665,29,11,11
12388763,18,mid,mid,0.171875,30,8,8
12390194,18,low,high,0.22083333333333333,23,9,8
12390489,21,mid,low,0.16041666666666668,39,13,8
12390644,23,low,high,0.23333333333333334,23,8,8
12390683,31,mid,mid,0.19791666666666666,33,8,13
12390768,5,low,high,0.30416666666666664,37,14,15
12391071,4,high,mid,0.19375,30,11,10
12391076,8,mid,mid,0.165625,37,9,10
12391116,10,mid,low,0.11354166666666667,43,9,5
12391600,29,low,high,0.35833333333333334,17,6,3
12399006,20,mid,high,0.22708333333333333,22,15,11
12399194,18,low,mid,0.1875,27,7,6
12399804,16,mid,high,0.22708333333333333,20,6,5
12399845,24,mid,mid,0.17708333333333334,24,7,12
12408108,8,mid,low,0.08541666666666667,39,4,1
12408207,4,low,mid,0.19583333333333333,33,11,8
12408638,16,mid,high,0.23333333333333334,25,5,5
12409004,29,high,high,0.475,17,4,13
12409070,4,high,high,0.33541666666666664,36,5,3
12409119,20,high,high,0.38125,31,14,13
12409166,20,high,high,0.3770833333333333,28,8,9
12409212,20,low,high,0.375,32,11,11
12409244,5,mid,high,0.40520833333333334,24,11,11
12409481,24,low,high,0.40520833333333334,29,8,10
12409528,22,low,high,0.3625,36,14,14
12409541,11,high,high,0.434375,24,13,12
12409546,25,high,high,0.32395833333333335,36,12,12
12409619,20,high,high,0.3333333333333333,38,14,14
12409620,25,low,high,0.47708333333333336,27,15,13
12409682,10,low,high,0.415625,29,11,14
12409730,10,high,high,0.4083333333333333,29,15,13
12409835,28,mid,high,0.278125,37,14,14
12414076,8,high,mid,0.19583333333333333,35,11,8
12414387,31,low,low,0.12395833333333334,40,13,7
12414419,24,low,low,0.121875,40,12,9
12414666,21,high,low,0.15,33,12,8
12414691,21,high,high,0.234375,35,10,8
12414749,21,mid,high,0.31666666666666665,31,11,12
12414835,28,high,high,0.2677083333333333,35,15,15
12418004,29,high,mid,0.20833333333333334,28,8,9
12418109,8,low,high,0.275,26,13,5
12418357,7,low,low,0.12291666666666666,37,7,3
12418655,25,mid,low,0.134375,34,9,6
12418699,30,high,mid,0.20520833333333333,33,12,9
12421006,20,mid,high,0.26979166666666665,29,12,12
12421600,29,low,high,0.409375,8,7,4
12422554,4,low,high,0.31354166666666666,24,13,12
12424108,8,high,low,0.08854166666666667,39,6,0
12424119,20,high,mid,0.20625,22,12,13
12424259,21,mid,mid,0.209375,35,9,11
12424363,4,high,low,0.13229166666666667,42,5,4
12424430,7,low,low,0.13958333333333334,38,7,5
12424635,16,mid,low,0.15416666666666667,35,8,8
12424716,31,mid,low,0.13854166666666667,35,8,7
12425004,29,high,high,0.24479166666666666,20,11,11
12425006,20,mid,high,0.271875,27,12,11
12425218,8,mid,low,0.15520833333333334,39,12,10
12425222,21,low,low,0.11770833333333333,41,9,7
12425554,4,mid,mid,0.20729166666666668,31,11,10
12425634,16,low,mid,0.17604166666666668,31,5,6
12425672,10,low,low,0.15625,41,12,8
12425716,31,mid,low,0.14895833333333333,37,13,8
12425740,29,high,high,0.22395833333333334,15,6,2
12432118,4,high,mid,0.1875,28,5,8
12432190,4,mid,low,0.05520833333333333,48,8,9
12432600,29,low,high,0.3875,12,7,3
12432638,16,low,mid,0.20729166666666668,32,8,8
12432802,5,low,mid,0.16145833333333334,45,13,15
12433467,5,high,low,0.15,42,13,13
12440145,18,low,mid,0.175,33,9,6
12440381,28,mid,high,0.32395833333333335,34,14,15
12440596,29,mid,mid,0.171875,26,6,6
12444108,8,mid,low,0.09583333333333334,36,3,0
12444259,21,low,low,0.15104166666666666,40,8,10
12447207,4,low,high,0.23125,35,11,10
12447650,10,low,low,0.07083333333333333,52,14,8
12447716,31,mid,mid,0.18125,36,9,9
12448004,29,high,mid,0.18854166666666666,25,10,10
12448191,4,high,mid,0.165625,35,9,6
12448489,21,mid,low,0.15833333333333333,39,10,9
12448834,28,mid,high,0.5854166666666667,15,11,13
12448835,28,high,high,0.23229166666666667,41,15,15
12450004,29,high,high,0.328125,17,6,3
12450191,4,high,mid,0.16458333333333333,33,8,11
12450330,5,mid,low,0.15729166666666666,38,11,10
12450634,16,low,mid,0.19375,28,5,2
12450672,10,low,low,0.14270833333333333,39,11,9
12450689,31,low,low,0.15208333333333332,36,10,7
12451291,16,low,mid,0.209375,24,7,6
12451467,5,mid,mid,0.17083333333333334,41,15,13
12451620,25,mid,mid,0.18541666666666667,39,14,15
12451716,31,low,low,0.14375,35,9,6
12451740,29,mid,mid,0.18229166666666666,26,9,4
12453489,21,low,mid,0.20208333333333334,37,9,7
12453699,30,low,high,0.22291666666666668,30,12,9
12453716,31,mid,mid,0.16979166666666667,36,10,7
12454076,8,high,low,0.12083333333333333,39,13,6
12454200,8,mid,mid,0.20416666666666666,33,10,9
12454381,28,mid,high,0.24479166666666666,41,15,15
12454650,10,low,low,0.08645833333333333,47,11,7
12454683,31,mid,high,0.2677083333333333,29,10,9
12455041,4,low,high,0.46458333333333335,26,13,7
12455116,10,high,low,0.1,44,10,7
12455207,4,low,high,0.21770833333333334,36,8,7
12455215,4,high,high,0.425,24,13,12
12455218,8,low,low,0.125,41,10,11
12455389,5,low,low,0.08854166666666667,52,13,12
12455481,24,low,mid,0.1875,33,10,12
12455595,21,mid,mid,0.203125,32,12,13
12455691,21,high,mid,0.19479166666666667,38,9,5
12455699,30,mid,low,0.15,39,14,7
12455749,21,high,mid,0.190625,40,11,13
12455763,18,low,low,0.134375,46,7,8
12455774,4,low,mid,0.20625,38,6,8
12458117,4,high,mid,0.20520833333333333,39,10,10
12458351,4,low,low,0.14895833333333333,41,9,1
12458368,18,low,high,0.4875,12,6,6
12458381,28,high,high,0.3260416666666667,33,15,15
12458638,16,mid,mid,0.20520833333333333,31,4,9
12458686,0,mid,mid,0.18958333333333333,26,8,5
12458775,4,high,low,0.08229166666666667,51,10,10
12459600,29,low,high,0.3333333333333333,17,6,2
12460006,20,mid,high,0.24166666666666667,32,15,12
12460090,4,mid,low,0.12604166666666666,50,11,8
12460363,4,high,mid,0.1625,36,10,10
12460740,29,high,mid,0.203125,22,8,5
12460763,18,mid,mid,0.171875,37,6,10
12460845,24,mid,low,0.13854166666666667,39,6,14
12460848,24,mid,low,0.16041666666666668,38,10,8
12462076,8,high,low,0.146875,35,11,5
12462473,7,mid,low,0.115625,40,9,6
12462634,16,mid,low,0.134375,34,6,7
12462683,31,high,high,0.253125,31,11,11
12462740,29,low,high,0.459375,13,4,1
12462775,4,high,low,0.06666666666666667,52,9,7
12480090,4,mid,mid,0.178125,43,6,6
12480093,21,low,low,0.15208333333333332,37,7,7
12480129,10,low,high,0.5833333333333334,15,9,3
12480291,16,high,mid,0.20520833333333333,23,9,6
12480363,4,mid,low,0.159375,38,11,11
12480381,28,high,high,0.32395833333333335,34,15,15
12480481,24,low,mid,0.1875,26,10,12
12480525,15,low,mid,0.18645833333333334,32,6,7
12482011,18,mid,low,0.128125,43,9,9
12482082,24,low,mid,0.16770833333333332,36,7,8
12482181,18,low,low,0.11666666666666667,39,6,6
12482215,4,high,high,0.31145833333333334,28,13,13
12482381,28,high,high,0.328125,36,15,15
12482804,16,low,mid,0.2125,26,11,11
12483011,18,mid,mid,0.17604166666666668,35,9,8
12483070,4,high,low,0.075,42,7,1
12483116,10,high,low,0.12395833333333334,39,7,3
12483118,4,high,mid,0.17291666666666666,31,7,7
12483119,20,high,low,0.14166666666666666,32,14,12
12483235,30,low,low,0.153125,33,11,11
12483244,5,low,low,0.10625,44,12,9
12483363,4,mid,low,0.13541666666666666,33,7,7
12484104,20,high,low,0.140625,35,2,6
12484118,4,high,mid,0.16145833333333334,33,7,11
12484190,4,mid,low,0.121875,39,10,10
12484259,21,low,high,0.23958333333333334,26,11,10
12484387,31,low,high,0.21979166666666666,26,6,4
12484596,29,mid,high,0.21770833333333334,19,3,3
12484631,16,low,mid,0.19270833333333334,21,11,6
12516118,4,high,low,0.146875,34,6,8
12516190,4,mid,low,0.10625,44,10,6
12516218,8,low,mid,0.19270833333333334,34,11,6
12558011,18,mid,low,0.153125,39,7,12
12558090,4,mid,mid,0.175,44,10,5
12558235,30,low,low,0.140625,39,10,9
12558291,16,mid,high,0.221875,26,10,11
12558634,16,low,mid,0.20416666666666666,29,7,9
12558683,31,mid,mid,0.171875,38,8,6
12558804,16,low,mid,0.171875,31,10,10
12603122,20,mid,low,0.15729166666666666,33,9,10
12603422,16,low,low,0.14479166666666668,39,8,7
12603580,29,high,high,0.2875,13,8,1
12603596,29,high,high,0.25104166666666666,14,7,4
12603835,28,high,high,0.2552083333333333,37,15,15
12606090,4,low,high,0.290625,33,12,0
12606104,20,high,low,0.125,41,5,3
12606243,5,low,low,0.06979166666666667,51,9,6
12610006,20,low,high,0.37083333333333335,19,12,12
12610116,10,mid,mid,0.19479166666666667,38,7,7
12610363,4,low,high,0.26458333333333334,31,4,5
12610381,28,mid,high,0.28541666666666665,39,15,14
12610467,5,low,mid,0.20833333333333334,38,15,14
12610546,25,high,mid,0.20208333333333334,37,8,9
12610845,24,low,mid,0.17916666666666667,33,7,11
12619001,20,high,low,0.08645833333333333,41,7,1
12619116,10,low,low,0.14479166666666668,36,9,7
12619122,20,low,low,0.16041666666666668,31,8,6
12619132,20,high,low,0.13333333333333333,36,9,7
12619240,4,low,low,0.153125,31,8,9
12619596,29,mid,mid,0.21145833333333333,16,2,1
12619804,16,mid,high,0.25,19,9,5
12620235,30,low,mid,0.17604166666666668,41,8,10
12620386,31,high,mid,0.18958333333333333,35,11,8
12620634,16,mid,low,0.15520833333333334,37,6,7
12620704,4,low,low,0.15729166666666666,38,13,7
12623001,20,high,low,0.0375,52,5,2
12623122,20,low,mid,0.178125,33,9,8
12623127,20,low,low,0.12708333333333333,41,8,11
12623223,20,low,low,0.15208333333333332,40,6,12
12636381,28,mid,high,0.3458333333333333,31,12,12
12636426,16,low,low,0.11458333333333333,42,10,6
12636638,16,mid,mid,0.16354166666666667,33,6,9
12636683,31,mid,high,0.2375,30,14,8
12636704,4,low,low,0.13020833333333334,45,14,8
12636716,31,mid,low,0.15625,39,9,7
12675006,20,mid,mid,0.215625,36,11,10
12675071,4,mid,low,0.09166666666666666,43,9,9
12675190,4,mid,low,0.051041666666666666,49,12,7
12675381,28,mid,mid,0.203125,44,15,15
12675386,31,high,low,0.11458333333333333,47,11,9
12675580,29,high,mid,0.20520833333333333,22,6,3
12695129,10,high,high,0.5020833333333333,18,6,8
12695363,4,high,mid,0.20520833333333333,33,8,8
12695689,31,low,low,0.15,40,9,12
12695834,28,mid,high,0.6885416666666667,6,4,2
12695835,28,high,high,0.265625,37,15,12
12876090,4,high,mid,0.16770833333333332,43,12,2
12876207,4,mid,mid,0.16145833333333334,39,9,8
12876306,7,low,low,0.13645833333333332,35,8,4
12876547,8,low,mid,0.16666666666666666,37,12,9
12876578,4,low,mid,0.17083333333333334,39,9,9
12876715,10,mid,high,0.22395833333333334,38,12,12
12876763,18,mid,low,0.13958333333333334,42,10,8
12876835,28,high,high,0.3125,35,15,15
13310272,21,high,high,0.28125,25,12,12
13332535,16,low,high,0.2520833333333333,21,8,10
13345004,29,high,mid,0.196875,34,14,12
13345317,10,high,mid,0.16770833333333332,31,8,10
13345332,16,low,high,0.33645833333333336,13,4,6
13345580,29,high,high,0.28854166666666664,11,5,5
13346073,29,mid,high,0.47291666666666665,13,5,3
13346254,4,low,high,0.2791666666666667,25,12,10
13346286,7,mid,high,0.29791666666666666,29,13,11
13346305,10,mid,high,0.4041666666666667,30,7,11
13346458,16,mid,high,0.24791666666666667,19,7,12
13346521,16,high,high,0.303125,15,9,5
13380579,4,low,high,0.23645833333333333,32,14,14
13393196,8,low,mid,0.190625,35,10,15
13393531,16,high,high,0.3125,18,6,11
13396447,25,high,low,0.15729166666666666,40,10,12
13396521,16,mid,high,0.25833333333333336,26,9,8
13400050,4,high,low,0.07708333333333334,42,9,9
13400521,16,high,mid,0.2,15,11,6
13401521,16,high,high,0.2791666666666667,14,9,4
13401531,16,mid,high,0.4666666666666667,8,5,5
13403050,4,high,low,0.06458333333333334,47,8,8
13403068,4,high,low,0.09895833333333333,42,6,10
13403073,29,low,high,0.4114583333333333,15,4,2
13403272,21,high,high,0.225,26,8,7
13403864,20,mid,high,0.440625,29,11,9
13407112,31,high,high,0.22395833333333334,26,13,10
13584069,24,mid,high,0.228125,35,13,5
13584195,18,low,low,0.09791666666666667,45,8,11
13584286,7,low,high,0.4114583333333333,25,4,6
13584392,16,high,low,0.07708333333333334,48,8,7
13584791,16,mid,mid,0.2125,33,10,5
13585004,29,high,high,0.25833333333333336,31,12,15
13585064,4,mid,mid,0.18958333333333333,38,7,11
13585111,4,mid,low,0.05,47,8,8
13585196,8,mid,mid,0.21145833333333333,31,8,8
13585220,8,low,high,0.22083333333333333,34,8,11
13585235,30,low,mid,0.19479166666666667,37,10,11
13585412,20,mid,low,0.14583333333333334,42,10,12
13585533,7,mid,high,0.22395833333333334,31,12,12
13585731,30,low,high,0.22604166666666667,30,14,13
13587073,29,low,high,0.48020833333333335,16,1,2
13587112,31,high,low,0.15416666666666667,35,13,6
13587195,18,low,low,0.153125,37,5,14
13587309,20,high,low,0.153125,42,8,5
13587381,28,high,high,0.28020833333333334,39,11,14
13587579,4,low,mid,0.20416666666666666,42,15,11
13588535,16,mid,mid,0.18958333333333333,35,11,7
13588580,29,high,mid,0.20208333333333334,23,5,7
13589531,16,high,high,0.24479166666666666,18,10,7
13589613,5,mid,low,0.15,38,9,13
13590272,21,mid,mid,0.203125,26,14,8
13590522,16,low,mid,0.20729166666666668,27,6,8
13590589,21,high,high,0.234375,8,3,4
13592050,4,mid,low,0.051041666666666666,53,10,11
13592255,4,mid,mid,0.18020833333333333,41,12,12
13592272,21,mid,high,0.25729166666666664,28,11,7
13592512,4,high,mid,0.20520833333333333,30,14,6
13592521,16,mid,high,0.23958333333333334,21,13,4
13594654,4,high,mid,0.18645833333333334,39,13,12
13626381,28,high,high,0.2875,37,9,12
13626458,16,low,mid,0.19895833333333332,31,6,8
13626864,20,low,high,0.4479166666666667,29,14,5
13627045,20,mid,mid,0.19791666666666666,40,15,9
13627064,4,low,mid,0.18333333333333332,41,9,15
13627073,29,mid,high,0.3927083333333333,15,5,7
13627129,10,low,high,0.38333333333333336,34,12,9
13627269,31,low,mid,0.18541666666666667,39,8,9
13627579,4,mid,mid,0.21145833333333333,38,15,13
13629045,20,mid,mid,0.215625,34,10,5
13629579,4,low,mid,0.20729166666666668,40,14,11
13637221,31,low,low,0.15104166666666666,34,9,7
13637580,29,high,mid,0.20520833333333333,18,5,3
13639332,16,mid,high,0.23229166666666667,21,4,8
13639381,28,high,high,0.30625,36,13,14
13641221,31,mid,high,0.25729166666666664,32,10,6
13641522,16,low,high,0.221875,26,6,8
13641530,31,low,mid,0.178125,34,11,9
13642073,29,low,high,0.41875,15,3,2
13642599,30,mid,mid,0.16979166666666667,36,7,8
13643210,4,mid,mid,0.171875,41,8,14
13643458,16,low,low,0.11979166666666667,37,8,8
13645065,4,low,mid,0.16354166666666667,35,10,11
13645083,25,mid,low,0.13125,43,10,9
13645309,20,high,high,0.51875,13,5,5
13645458,16,low,mid,0.178125,28,7,12
13645461,16,mid,low,0.14895833333333333,33,6,4
13645488,20,low,low,0.08125,42,7,3
13645531,16,mid,high,0.25833333333333336,20,7,8
13645791,16,mid,mid,0.16875,34,8,6
13646317,10,high,high,0.2708333333333333,17,10,10
13646461,16,low,high,0.23958333333333334,17,7,5
13646521,16,mid,high,0.28125,19,13,10
13646522,16,low,low,0.15104166666666666,33,7,7
13646589,21,high,high,0.24791666666666667,10,9,8
13652129,10,low,high,0.36770833333333336,30,9,5
13652458,16,low,mid,0.175,35,9,11
13652535,16,mid,mid,0.16666666666666666,33,10,9
13656461,16,mid,mid,0.171875,27,8,6
13656531,16,high,high,0.37395833333333334,15,6,9
13657045,20,mid,mid,0.16979166666666667,42,11,8
13657531,16,high,mid,0.19166666666666668,29,10,9
13659073,29,low,high,0.346875,20,5,2
13659305,10,low,high,0.4,29,12,11
13659521,16,high,high,0.2520833333333333,20,10,3
13660210,4,low,mid,0.1625,42,9,9
13660309,20,high,high,0.40625,19,8,2
13660461,16,mid,high,0.22083333333333333,25,6,8
13660651,20,low,mid,0.18854166666666666,39,6,2
13661050,4,high,low,0.052083333333333336,49,9,5
13661221,31,mid,high,0.24791666666666667,30,9,8
13662064,4,high,low,0.140625,46,7,10
13662129,10,low,high,0.36875,34,14,4
13662284,18,mid,mid,0.190625,34,11,12
13662365,21,low,mid,0.21041666666666667,25,10,12
13662522,16,high,high,0.23541666666666666,21,6,12
13673221,31,low,high,0.35520833333333335,23,5,7
13673535,16,mid,high,0.365625,13,5,7
13674004,29,high,high,0.31666666666666665,21,8,14
13676272,21,high,mid,0.17916666666666667,30,7,10
13676589,21,high,high,0.240625,12,6,9
13677050,4,high,low,0.07708333333333334,49,7,7
13677332,16,low,high,0.35625,12,4,5
13680523,24,high,mid,0.16458333333333333,35,11,11
13682221,31,mid,mid,0.165625,37,7,6
13682286,7,low,high,0.23125,39,14,7
13682350,12,mid,mid,0.18125,31,13,11
13682521,16,mid,high,0.2520833333333333,24,12,7
13682731,30,low,mid,0.21354166666666666,33,9,3
13683678,16,low,high,0.2635416666666667,32,1,6
13685050,4,high,low,0.03229166666666667,52,9,8
13686050,4,mid,low,0.046875,49,9,6
13688530,31,low,mid,0.18229166666666666,36,11,5
13690521,16,mid,high,0.29270833333333335,21,12,8
13693045,20,mid,high,0.25104166666666666,34,12,8
13693580,29,high,mid,0.20416666666666666,22,4,5
13694003,28,mid,low,0.058333333333333334,54,11,9
13694083,25,low,low,0.13958333333333334,47,9,9
13694210,4,low,mid,0.19270833333333334,41,8,11
13694392,16,high,mid,0.17708333333333334,36,7,7
13694503,10,low,high,0.28020833333333334,27,14,14
13696317,10,high,mid,0.16875,31,9,13
13697112,31,mid,mid,0.16145833333333334,41,11,6
13697210,4,low,mid,0.18541666666666667,42,9,11
13697272,21,high,mid,0.19375,27,11,8
13698004,29,high,high,0.246875,29,10,13
13698045,20,high,low,0.15520833333333334,38,14,8
13698269,31,low,low,0.15833333333333333,44,11,11
13698309,20,high,high,0.23645833333333333,28,12,2
13698573,15,mid,high,0.38958333333333334,7,5,4
13700004,29,low,high,0.25833333333333336,26,10,12
13700255,4,mid,mid,0.16979166666666667,45,11,12
13700317,10,high,mid,0.20625,32,6,10
13700392,16,mid,mid,0.19166666666666668,27,7,6
13700731,30,low,mid,0.190625,31,9,9
13701069,24,low,mid,0.18333333333333332,36,12,4
13701254,4,low,mid,0.17395833333333333,32,14,9
13701272,21,high,mid,0.18645833333333334,25,11,8
13701381,28,high,high,0.30416666666666664,35,11,13
13701458,16,mid,mid,0.21666666666666667,22,6,8
13701580,29,high,low,0.15520833333333334,24,7,5
13702111,4,mid,low,0.06979166666666667,49,10,4
13702151,31,mid,high,0.29375,19,6,9
13702235,30,low,high,0.23125,32,5,12
13702268,15,low,mid,0.19791666666666666,32,10,7
13702462,16,low,high,0.415625,9,6,7
13702521,16,high,high,0.39166666666666666,3,8,12
13702580,29,high,high,0.3333333333333333,7,3,4
13702814,24,low,mid,0.19583333333333333,31,10,11
13703320,15,low,mid,0.16666666666666666,32,10,3
13705392,16,high,mid,0.17916666666666667,34,11,7
13705580,29,high,mid,0.18645833333333334,26,6,8
13706112,31,low,mid,0.16145833333333334,34,13,8
13706309,20,high,mid,0.19895833333333332,38,13,5
13706461,16,low,mid,0.190625,27,4,1
13708112,31,high,mid,0.20208333333333334,28,12,5
13708309,20,high,high,0.25104166666666666,32,8,10
13708350,12,mid,mid,0.165625,33,9,5
13708531,16,high,high,0.221875,17,4,10
13708613,5,low,low,0.15625,42,9,14
13730221,31,mid,high,0.24895833333333334,23,5,6
13730392,16,high,mid,0.16354166666666667,32,3,8
13730579,4,mid,mid,0.178125,41,12,10
13730589,21,high,high,0.23333333333333334,9,4,2
13745317,10,high,mid,0.21145833333333333,29,7,7
13747434,16,low,low,0.140625,35,10,5
